split,policy,pool_idx,n_samples,reward_mean,reward_max,reward_p50,reward_p90,reward_p95,positive_rate,high_reward_rate,near_miss_rate,collision_rate,init_invalid_rate,goal_offlane_rate,controlled_parking_rate,small_vehicle_rate,ego_adv_min_dist_mean,ego_adv_min_dist_min,r_approach_mean,r_ttc_mean,constraint_mean,adv_length_mean,adv_width_mean
val,base,14620,8,0.06309359520673752,0.3887229561805725,0.013483107089996338,0.1482136130332946,0.2684682846069334,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,7.215092837810516,4.473643779754639,0.018856435714694933,0.04583333432674408,0.0,6.588674545288086,2.6002600491046906
val,base,15433,8,0.3600383847951889,1.0,0.21161046624183655,0.9782374858856201,0.98911874294281,0.875,0.375,0.5,0.375,0.0,0.25,0.0,0.0,6.631766527891159,3.8118488788604736,0.42658423991088057,0.3124999925494194,0.25,5.891716718673706,2.460371285676956
val,base,15637,8,0.20620682835578918,0.991814136505127,0.00952407717704773,0.6645657420158385,0.8281899392604826,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,13.571127712726593,3.755302906036377,0.11707262343298908,0.18333332985639572,0.0,4.795923709869385,2.1665357649326324
val,base,15690,8,-0.624999962747097,0.0,-0.9999998509883881,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,25.69239640235901,23.056825637817383,3.738626679705144e-08,0.0,0.5,4.967239141464233,2.1921041309833527
val,base,15737,8,-0.1608235090970993,0.9046449065208435,1.2129545211791992e-05,0.598060119152069,0.7513525128364561,0.625,0.25,0.25,0.125,0.0,0.25,0.0,0.25,13.962165236473083,3.4366726875305176,0.087291093124783,0.21666666120290756,0.4081116393208504,3.848868891596794,1.844674989581108
val,base,15866,8,0.1439807265996933,0.7504787445068359,0.01794564723968506,0.4421327352523803,0.5963057398796079,1.0,0.25,0.125,0.0,0.0,0.0,0.0,0.125,13.69897210597992,3.797666072845459,0.14398072793346728,0.0,0.0,4.352169997990131,2.0450063049793243
val,base,15927,8,0.06569156050682068,0.8610407114028931,0.04381757974624634,0.5785531878471374,0.7197969496250151,0.875,0.25,0.125,0.0,0.125,0.0,0.0,0.0,6.0476918667554855,1.860226035118103,0.12121190948528238,0.10000000149011612,0.0,5.03179407119751,2.2004875540733337
val,base,15984,8,0.1360510140657425,0.3371654748916626,0.0890691876411438,0.3329888105392456,0.3350771427154541,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,11.593016147613525,7.0087361335754395,0.1360510103404522,0.0,0.0,4.5994051694869995,2.0959284901618958
val,base,16417,8,0.06859683245420456,0.9921346306800842,0.18679800629615784,0.7372393190860748,0.8646869748830793,0.75,0.5,0.25,0.0,0.0,0.25,0.125,0.125,12.913131773471832,3.6500935554504395,0.26683480919919234,0.16249999403953552,0.3125,4.18148335814476,1.9611709490418434
val,base,16429,8,0.07892521470785141,0.8717183470726013,0.033411115407943726,0.8505684971809387,0.86114342212677,0.75,0.375,0.375,0.0,0.25,0.0,0.0,0.125,7.036571145057678,3.91910982131958,0.0381374639691785,0.3166666626930237,0.0,4.570303753018379,2.0261351242661476
val,base,16445,8,0.07897544652223587,0.706122636795044,0.010340839624404907,0.6794328987598419,0.6927777677774429,0.75,0.375,0.5,0.0,0.0,0.125,0.0,0.0,15.451153099536896,4.246747016906738,0.3347112063227278,0.0,0.25573576241731644,4.907938241958618,2.182453691959381
val,base,16968,8,-0.6122883930802345,0.00047576427459716797,-0.8020626902580261,0.0001427292823791503,0.0003092467784881589,0.125,0.0,0.125,0.0,0.5,0.125,0.0,0.0,5.111148342490196,1.9929245710372925,0.18044967836976866,0.0,0.2398990523070097,4.642851173877716,2.0886381566524506
val,base,16988,8,-0.2827676385641098,0.6433317065238953,0.000724494457244873,0.2567557275295257,0.4500437170267102,0.625,0.125,0.125,0.0,0.375,0.0,0.0,0.0,5.347539901733398,3.307681083679199,0.12040222940231615,0.0,0.0,5.946285426616669,2.507952183485031
val,base,17034,8,0.2761188894510269,0.7545566558837891,0.14263883233070374,0.7268861293792724,0.7407213926315307,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,6.3338325917720795,3.5593044757843018,0.12050456274300814,0.17499999701976776,0.0,4.845311403274536,2.1751754134893417
val,base,17043,8,-0.10805994272232056,0.11577773094177246,2.631545066833496e-05,0.03523116111755369,0.07550444602966302,0.875,0.0,0.0,0.0,0.0,0.125,0.0,0.0,14.054761528968811,4.903217792510986,0.016940050614591584,0.0,0.125,5.133254766464233,2.2469632625579834
val,base,17048,8,-0.12392572313547134,1.0,0.0003072023391723633,0.3023874044418333,0.6511937022209162,0.625,0.125,0.125,0.125,0.125,0.125,0.0,0.0,13.579613447189331,5.465903282165527,0.07203483632036656,0.12083332985639572,0.125,5.010601878166199,2.2245994806289673
val,base,17071,8,0.09752483665943146,0.27377116680145264,0.03186807036399841,0.26716057658195497,0.2704658716917038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,7.534523248672485,3.4995861053466797,0.09752484026830643,0.0,0.0,3.374176934361458,1.6767405420541763
val,base,17762,8,0.25683025270700455,0.7634444832801819,0.08941060304641724,0.7183644711971283,0.740904477238655,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.125,5.134981662034988,3.35624623298645,0.25683025486796396,0.0,0.0,4.118160247802734,1.9228112250566483
val,base,18036,8,0.014917537569999695,0.9189605712890625,0.018704116344451904,0.3707856833934783,0.64487312734127,0.875,0.125,0.25,0.0,0.125,0.0,0.0,0.0,6.090120002627373,1.428745150566101,0.07407300688453233,0.23333333432674408,0.0,4.9942463636398315,2.221912771463394
val,base,18063,8,-0.36922574043273926,0.026089370250701904,0.002679973840713501,0.015008425712585446,0.02054889798164367,0.625,0.0,0.0,0.0,0.375,0.0,0.0,0.0,7.48840606212616,5.428967475891113,0.015278505437890999,0.0,0.0,4.77872759103775,2.153525620698929
val,base,18407,8,0.2673659697175026,0.7323354482650757,0.002213776111602783,0.7240015208721161,0.7281684845685958,1.0,0.375,0.25,0.125,0.0,0.0,0.0,0.0,7.364299058914185,3.362335205078125,0.14977474758779863,0.0833333283662796,0.0,4.656735181808472,2.0669219493865967
val,base,18470,8,-0.4477149862796068,0.1948121190071106,-0.3986049145460129,0.08520134091377256,0.1400067299604415,0.25,0.0,0.25,0.125,0.125,0.5,0.0,0.125,6.560664564371109,3.5828359127044678,0.1734723999961716,0.2291666641831398,0.6181995589286089,4.486013665795326,1.9922230392694473
val,base,18851,8,-0.3413088545203209,1.0,-0.4798441231250763,0.392259246110916,0.6961296230554577,0.5,0.125,0.25,0.125,0.25,0.25,0.0,0.5,6.047066897153854,1.6271297931671143,0.11975436806096695,0.24583332985639572,0.27197629772126675,2.94866556674242,1.5377097874879837
val,base,18866,8,-0.6189841330051422,0.02444756031036377,-1.0,0.017160677909851072,0.020804119110107416,0.375,0.0,0.5,0.0,0.625,0.0,0.0,0.0,5.917710661888123,4.239621162414551,0.38532940903678536,0.0,0.0,4.7934985756874084,2.1715925335884094
val,base,19027,8,-0.1100644962862134,0.8785091042518616,-0.19604866579174995,0.8673289000988007,0.8729190021753311,0.375,0.25,0.5,0.0,0.125,0.375,0.0,0.0,15.12841671705246,7.9785542488098145,0.06683060328987267,0.3791666626930237,0.5016561495140195,5.246971547603607,2.272905170917511
val,base,19076,8,0.19258717447519302,0.68454509973526,0.1520155370235443,0.5885378539562225,0.6365414768457412,0.875,0.25,0.375,0.0,0.0,0.125,0.0,0.375,9.965475976467133,4.334819793701172,0.27906480568344705,0.07083334028720856,0.12654465029481798,3.303765945136547,1.6445514187216759
val,base,19730,8,-0.24554456025362015,0.02601093053817749,0.0001208186149597168,0.014112293720245358,0.02006161212921142,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.375,20.493581771850586,13.24576473236084,0.005256589754612406,0.0,0.0,3.326082244515419,1.643032968044281
val,base,19755,8,-0.0911339595913887,0.11586475372314453,0.018264800310134888,0.08503239750862121,0.10044857561588286,0.875,0.0,0.125,0.0,0.125,0.0,0.0,0.0,7.0892749428749084,3.5087876319885254,0.03386603707986069,0.125,0.0,4.6437753438949585,2.092972829937935
val,base,19877,8,-0.8663298040628433,2.4437904357910156e-06,-0.999723345041275,-0.6524714767932893,-0.3262345165014272,0.125,0.0,0.0,0.0,0.125,0.875,0.0,0.0,15.81469476222992,8.065009117126465,0.008787575055109187,0.0,0.875,4.976038992404938,2.204176977276802
val,base,20325,8,-0.8749998360872269,8.344650268554688e-07,-1.0,-0.699999499320984,-0.34999933242797904,0.125,0.0,0.0,0.0,0.625,0.25,0.0,0.0,23.963843822479248,8.677297592163086,0.025960858551561782,0.0,0.25,4.869009375572205,2.1820346415042877
val,base,20335,8,-0.09739473648369312,0.48431068658828735,3.2782554626464844e-07,0.1453102707862853,0.3148104786872861,0.625,0.125,0.125,0.0,0.0,0.25,0.0,0.5,20.782960414886475,5.133232593536377,0.1775622215678352,0.0,0.27495695091784,2.8210503607988358,1.5038828700780869
val,base,20410,8,-0.28235417883843184,0.0,-0.035534460097551346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,25.850002765655518,13.65538215637207,0.0026638113329842134,0.0,0.28501798491925,4.975989758968353,2.230008691549301
val,base,20451,8,-0.17350242286920547,0.28015363216400146,0.03783032298088074,0.16844713687896726,0.2243003845214843,0.75,0.0,0.25,0.125,0.25,0.125,0.0,0.0,10.39208996295929,6.772600173950195,0.13455048762261868,0.21666666120290756,0.125,5.246222734451294,2.2701951563358307
val,base,20722,8,0.005125189811224118,0.017746806144714355,0.002286980510689318,0.014430558681488036,0.016088682413101192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,19.282074809074402,14.027284622192383,0.005157562960079076,0.0,3.2377760362578556e-05,4.45447114855051,2.0342217832803726
val,base,20777,8,-0.2344632321037352,0.1512826681137085,0.011157602071762085,0.08689545877277849,0.11908906344324346,0.625,0.0,0.0,0.0,0.25,0.0,0.0,0.125,9.745850145816803,6.775546550750732,0.07470057508908212,0.0,0.04288257905864157,4.433435909450054,2.017291784286499
val,base,20975,8,-0.24981823563575745,0.0011730790138244629,4.279613494873047e-05,0.0004323244094848631,0.0008027017116546626,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.125,24.282257795333862,19.493385314941406,0.0002925961771573782,0.0,0.0,4.3492321744561195,1.992419570684433
val,base,21254,8,-0.3631877526640892,0.08206510543823242,0.001515895128250122,0.029386830329895006,0.055725967884063685,0.625,0.0,0.0,0.0,0.375,0.0,0.0,0.0,6.535072147846222,4.142991542816162,0.03325691074132919,0.0,0.0,4.715872824192047,2.1232582479715347
val,base,21312,8,-0.4998008832335472,0.0,-0.49920833110809326,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,26.57832932472229,18.893301010131836,0.00022636104896541179,0.0,0.5,4.7068623304367065,2.149069219827652
val,base,21361,8,-0.1493891403079033,0.45357680320739746,0.003973901271820068,0.3391946792602539,0.3963857412338256,0.75,0.125,0.25,0.125,0.25,0.125,0.0,0.0,13.089187383651733,4.255527019500732,0.23883109651587375,0.2291666641831398,0.13346974551677704,5.806861698627472,2.3223762810230255
val,base,21639,8,0.09667368978261948,0.5694569945335388,0.003458678722381592,0.3001460909843444,0.43480154275894145,1.0,0.125,0.125,0.0,0.0,0.0,0.0,0.375,12.938142836093903,5.429786205291748,0.09667368740701932,0.0,0.0,3.4400573074817657,1.6766182482242584
val,base,21793,8,-0.2141847312450409,0.030408143997192383,0.0005627870559692383,0.02158538699150085,0.02599676549434661,0.625,0.0,0.0,0.0,0.0,0.25,0.0,0.25,11.095410466194153,6.6282572746276855,0.07138313842006028,0.0,0.28556787222623825,3.8991580680012703,1.8562056496739388
val,base,21807,8,-0.3257268965244293,1.0132789611816406e-05,0.0,3.03983688354492e-06,6.586313247680659e-06,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.125,21.115284383296967,7.452866077423096,0.047192577146022645,0.0,0.3729194700717926,4.224917732179165,1.9711118638515472
val,base,21832,8,-0.46718834340572357,0.32097530364990234,-0.5490825176239014,0.12367063760757441,0.22232297062873824,0.375,0.125,0.25,0.0,0.375,0.375,0.0,0.0,5.389449656009674,3.3462131023406982,0.11082841374445707,0.2291666641831398,0.3785393516882323,4.6805561780929565,2.124721586704254
val,base,21915,8,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,6.782114863395691,4.428126811981201,0.052741800900548697,0.0,0.0,4.128614045679569,1.9371368661522865
val,base,21972,8,-0.003429551492445171,1.0,0.0016585886478424072,0.9765153586864471,0.9882576793432235,0.625,0.25,0.25,0.125,0.25,0.0,0.25,0.25,12.07676014304161,3.0691564083099365,0.1853805054414579,0.11249999701976776,0.19303368485998362,5.414640821516514,2.1180728375911713
val,base,22014,8,-0.6249895393848419,7.641315460205078e-05,-1.0,2.7889013290405262e-05,5.215108394622799e-05,0.375,0.0,0.125,0.0,0.625,0.0,0.0,0.0,8.234267890453339,6.383118152618408,0.032627562310519664,0.1041666641831398,0.0,4.750359416007996,2.157547205686569
val,base,22433,8,-0.12498924136161804,7.134675979614258e-05,0.0,3.17096710205078e-05,5.152821540832517e-05,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,29.199710607528687,21.023395538330078,1.076070657046734e-05,0.0,0.125,6.526193559169769,2.465660899877548
val,base,22956,8,0.20705921202898026,0.8701037168502808,0.43005579710006714,0.6822254180908203,0.7761645674705504,0.75,0.625,0.625,0.0,0.125,0.125,0.0,0.0,4.934226095676422,1.3244428634643555,0.3220619612839073,0.29999999701976776,0.125,4.744023084640503,2.126363903284073
val,base,23083,8,-0.015263548644725233,0.8793603181838989,4.538893699645996e-05,0.8152763664722442,0.8473183423280716,0.625,0.25,0.375,0.0,0.125,0.125,0.25,0.625,12.129487216472626,2.890186071395874,0.2226987639022866,0.1041666641831398,0.25084996834630147,2.520146608352661,1.3157515674829483
val,base,23186,8,0.24804407358169556,1.0,0.09516257047653198,0.9447171926498413,0.9723585963249206,0.875,0.375,0.375,0.125,0.125,0.0,0.0,0.0,6.014724373817444,4.601009368896484,0.13423825753852725,0.3541666641831398,0.0,4.687556684017181,2.1190221309661865
val,base,23406,8,-0.49037700705230236,0.00016862154006958008,-0.47502800077199936,5.058646202087399e-05,0.00010960400104522696,0.125,0.0,0.0,0.0,0.125,0.375,0.125,0.0,19.046677589416504,8.22387409210205,0.04020111887894023,0.0,0.46807519905269146,5.01308274269104,2.24945729970932
val,base,23420,8,0.05250035971403122,0.10861164331436157,0.048248887062072754,0.10629162192344666,0.10745163261890411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576203435659409,3.408402442932129,0.052500363628496416,0.0,0.0,4.841053009033203,2.1478125005960464
val,base,23465,8,-0.03277752920985222,0.026260673999786377,4.8667192459106445e-05,0.01114050149917602,0.01870058774948119,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,23.399331092834473,13.226140975952148,0.003910336883528487,0.0,0.036687854677438736,4.059382364153862,1.935004785656929
val,base,23498,8,-0.3479624018073082,0.13923227787017822,-0.1807941496372223,0.06501187086105345,0.1021220743656158,0.5,0.0,0.125,0.0,0.0,0.25,0.0,0.0,17.091734170913696,9.643362045288086,0.038191240703527043,0.07916666567325592,0.46422384679317474,5.088972568511963,2.2408571541309357
val,base,23540,8,0.041294217109680176,0.49933135509490967,0.0,0.2939197778701782,0.39662556648254377,0.375,0.125,0.125,0.0,0.0,0.125,0.0,0.0,21.439308166503906,6.005349159240723,0.0943254757475935,0.07500000298023224,0.125,4.812689483165741,2.141385316848755
val,base,24257,8,-0.2516542077064514,0.9316592812538147,-0.40234193205833435,0.8544215321540832,0.8930404067039489,0.375,0.25,0.625,0.0,0.25,0.5,0.0,0.125,8.332684934139252,3.8700952529907227,0.37999216815296677,0.5291666686534882,0.5,4.446476012468338,1.98566485196352
val,base,24383,8,-0.12495674192905426,0.0003451704978942871,0.0,0.00010409355163574213,0.00022463202476501447,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.0,29.310511350631714,12.737857818603516,4.325409449195857e-05,0.0,0.125,5.4957393407821655,2.252522975206375
val,base,24815,8,-0.04170271381735802,0.08879280090332031,4.76837158203125e-07,0.05127003788948058,0.07003141939640042,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,23.793504118919373,10.656929969787598,0.015798286150918273,0.0,0.05750099942088127,3.836841270327568,1.8200602158904076
val,base,25224,8,0.04998098313808441,0.7665963768959045,0.004891246557235718,0.6291007816791534,0.6978485792875289,0.875,0.25,0.25,0.0,0.0,0.125,0.125,0.25,4.9350069761276245,2.48378324508667,0.1865018569858421,0.0,0.1875,3.8806022629141808,1.8793784603476524
val,base,25247,8,0.2151181921362877,0.6920981407165527,0.12125319242477417,0.5083227396011352,0.6002104401588438,0.75,0.375,0.125,0.0,0.0,0.0,0.0,0.0,12.810598075389862,6.561539649963379,0.12352737352019472,0.10000000149011612,0.0,4.78758579492569,2.1392738819122314
val,base,25429,8,-0.1765583548694849,0.961166262626648,-0.10262007266283035,0.28978023529052716,0.6254732489585871,0.5,0.125,0.125,0.125,0.0,0.25,0.0,0.0,6.691020041704178,3.3492257595062256,0.13750068340868893,0.1041666641831398,0.3383301440626383,4.711435675621033,2.1402522921562195
