split,policy,pool_idx,n_samples,reward_mean,reward_max,reward_p50,reward_p90,reward_p95,positive_rate,high_reward_rate,near_miss_rate,collision_rate,init_invalid_rate,goal_offlane_rate,controlled_parking_rate,small_vehicle_rate,ego_adv_min_dist_mean,ego_adv_min_dist_min,r_approach_mean,r_ttc_mean,constraint_mean,adv_length_mean,adv_width_mean
val,conditioning_real_adv,13400,1,0.43835753202438354,0.43835753202438354,0.43835753202438354,0.43835753202438354,0.43835753202438354,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49566125869751,6.49566125869751,0.43835753202438354,0.0,0.0,4.927160739898682,2.1984481811523438
val,conditioning_real_adv,13800,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.632232666015625,31.632232666015625,8.347335045399973e-10,0.0,1.4299232959747314,4.629796504974365,2.1062285900115967
val,conditioning_real_adv,14103,1,-0.043560463935136795,-0.043560463935136795,-0.043560463935136795,-0.043560463935136795,-0.043560463935136795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53111457824707,18.53111457824707,0.001814627437852323,0.0,0.04537506774067879,4.552468299865723,2.0375962257385254
val,conditioning_real_adv,14315,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.102569580078125,32.102569580078125,2.7920912110124263e-11,0.0,0.0,4.923436164855957,2.1872925758361816
val,conditioning_real_adv,14337,1,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.460426330566406,35.460426330566406,2.022877154672642e-08,0.0,0.5,5.268181324005127,2.356130361557007
val,conditioning_real_adv,14448,1,1.3768672943115234e-05,1.3768672943115234e-05,1.3768672943115234e-05,1.3768672943115234e-05,1.3768672943115234e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.745811462402344,24.745811462402344,1.3761531590716913e-05,0.0,0.0,4.670093536376953,2.0679914951324463
val,conditioning_real_adv,14472,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.896379470825195,23.896379470825195,2.2543170672198465e-13,0.0,0.0,5.16070556640625,2.277747869491577
val,conditioning_real_adv,14529,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,36.91184616088867,36.91184616088867,1.0357778523761851e-10,0.0,1.5,4.579989433288574,2.056713581085205
val,conditioning_real_adv,14620,1,-0.08698050677776337,-0.08698050677776337,-0.08698050677776337,-0.08698050677776337,-0.08698050677776337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.771078109741211,12.771078109741211,0.024588987231254578,0.0,0.11156950891017914,4.777276039123535,2.1180741786956787
val,conditioning_real_adv,15433,1,0.1027558445930481,0.1027558445930481,0.1027558445930481,0.1027558445930481,0.1027558445930481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333944320678711,10.333944320678711,0.10275585949420929,0.0,0.0,8.540757179260254,3.0229666233062744
val,conditioning_real_adv,15637,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.85113525390625,25.85113525390625,1.5430890343282044e-08,0.0,1.5,5.705349922180176,2.3928029537200928
val,conditioning_real_adv,15690,1,0.00011360645294189453,0.00011360645294189453,0.00011360645294189453,0.00011360645294189453,0.00011360645294189453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.263643264770508,21.263643264770508,0.0001135833517764695,0.0,0.0,4.7889084815979,2.116144895553589
val,conditioning_real_adv,15737,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.13996124267578,31.13996124267578,3.9498195825160565e-09,0.0,1.5,5.279820442199707,2.364755630493164
val,conditioning_real_adv,15866,1,0.00019437074661254883,0.00019437074661254883,0.00019437074661254883,0.00019437074661254883,0.00019437074661254883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.698694229125977,18.698694229125977,0.00019438650633674115,0.0,0.0,0.975840151309967,0.8742056488990784
val,conditioning_real_adv,15927,1,2.7418136596679688e-06,2.7418136596679688e-06,2.7418136596679688e-06,2.7418136596679688e-06,2.7418136596679688e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.065903663635254,12.065903663635254,2.7275893899059156e-06,0.0,0.0,5.808385372161865,2.4186220169067383
val,conditioning_real_adv,15984,1,0.0011251568794250488,0.0011251568794250488,0.0011251568794250488,0.0011251568794250488,0.0011251568794250488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.566082000732422,19.566082000732422,0.0011251785326749086,0.0,0.0,4.3929619789123535,1.987270712852478
val,conditioning_real_adv,16417,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,41.62749481201172,41.62749481201172,1.7885842806819596e-10,0.0,1.5,6.187865257263184,2.5843570232391357
val,conditioning_real_adv,16429,1,-0.4999999403953552,-0.4999999403953552,-0.4999999403953552,-0.4999999403953552,-0.4999999403953552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.55510139465332,28.55510139465332,3.498514544730824e-08,0.0,0.5,4.75633430480957,2.1502859592437744
val,conditioning_real_adv,16445,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.383726119995117,17.383726119995117,1.0282110451953486e-06,0.0,1.158656358718872,4.848413944244385,2.13203501701355
val,conditioning_real_adv,16968,1,-0.14230811595916748,-0.14230811595916748,-0.14230811595916748,-0.14230811595916748,-0.14230811595916748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.402219772338867,13.402219772338867,0.0016396467108279467,0.0,0.1439477801322937,4.714994430541992,2.1037442684173584
val,conditioning_real_adv,16988,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.240697860717773,28.240697860717773,0.0,0.0,0.0,5.2761006355285645,2.3570125102996826
val,conditioning_real_adv,17034,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37.00563049316406,37.00563049316406,1.6712422556963702e-09,0.0,1.5,5.4906792640686035,2.359624147415161
val,conditioning_real_adv,17043,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.549129486083984,29.549129486083984,1.0651341614265064e-10,0.0,1.5,6.022674560546875,2.4817657470703125
val,conditioning_real_adv,17048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.211090087890625,30.211090087890625,1.9129773320969434e-08,0.0,0.0,4.894364356994629,2.172084331512451
val,conditioning_real_adv,17071,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.612037658691406,31.612037658691406,2.2094426288532532e-10,0.0,1.5,5.335653781890869,2.277290105819702
val,conditioning_real_adv,17762,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.56089210510254,26.56089210510254,3.7578840039742545e-10,0.0,0.0,0.8882668018341064,0.8485829830169678
val,conditioning_real_adv,18036,1,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.51554870605469,33.51554870605469,9.165087092033453e-12,0.0,0.5,4.553443431854248,2.052793264389038
val,conditioning_real_adv,18063,1,0.0005311965942382812,0.0005311965942382812,0.0005311965942382812,0.0005311965942382812,0.0005311965942382812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.079439163208008,21.079439163208008,0.0005311720888130367,0.0,0.0,4.784510612487793,2.158510446548462
val,conditioning_real_adv,18407,1,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.521583557128906,42.521583557128906,9.654665305072752e-13,0.0,0.5,5.279387950897217,2.356534004211426
val,conditioning_real_adv,18470,1,-0.001612881780602038,-0.001612881780602038,-0.001612881780602038,-0.001612881780602038,-0.001612881780602038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.943988800048828,28.943988800048828,3.979140128507197e-09,0.0,0.001612881780602038,4.55509614944458,2.100891351699829
val,conditioning_real_adv,18851,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,42.58018112182617,42.58018112182617,4.422738911213919e-11,0.0,1.5,0.8714877963066101,0.8461986184120178
val,conditioning_real_adv,18866,1,0.004923820495605469,0.004923820495605469,0.004923820495605469,0.004923820495605469,0.004923820495605469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.617443084716797,16.617443084716797,0.004923796746879816,0.0,0.0,4.661641597747803,2.119924306869507
val,conditioning_real_adv,19027,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,43.45923614501953,43.45923614501953,4.3618750972251874e-11,0.0,1.5,4.993454456329346,2.176398515701294
val,conditioning_real_adv,19076,1,0.7689586281776428,0.7689586281776428,0.7689586281776428,0.7689586281776428,0.7689586281776428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5950818061828613,3.5950818061828613,0.7689586281776428,0.0,0.0,4.498996734619141,2.061950922012329
val,conditioning_real_adv,19730,1,4.690885543823242e-05,4.690885543823242e-05,4.690885543823242e-05,4.690885543823242e-05,4.690885543823242e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.833858489990234,25.833858489990234,4.690647256211378e-05,0.0,0.0,7.683969974517822,2.9134626388549805
val,conditioning_real_adv,19755,1,-0.9999997615814209,-0.9999997615814209,-0.9999997615814209,-0.9999997615814209,-0.9999997615814209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.05851364135742,34.05851364135742,2.113430781491843e-07,0.0,1.0,4.649048328399658,2.0786945819854736
val,conditioning_real_adv,19877,1,-0.49999111890792847,-0.49999111890792847,-0.49999111890792847,-0.49999111890792847,-0.49999111890792847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.305150985717773,18.305150985717773,8.86265388544416e-06,0.0,0.5,5.282400131225586,2.358328342437744
val,conditioning_real_adv,20325,1,-0.6773385405540466,-0.6773385405540466,-0.6773385405540466,-0.6773385405540466,-0.6773385405540466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06071662902832,25.06071662902832,1.7623564417590387e-05,0.0,0.6773561835289001,5.609699726104736,2.362565517425537
val,conditioning_real_adv,20335,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31.099281311035156,31.099281311035156,4.727205848986671e-10,0.0,1.5,1.9020249843597412,0.8321769833564758
val,conditioning_real_adv,20410,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,38.57463073730469,38.57463073730469,1.0797855665156675e-11,0.0,1.5,4.370400905609131,2.0602190494537354
val,conditioning_real_adv,20451,1,0.0005710721015930176,0.0005710721015930176,0.0005710721015930176,0.0005710721015930176,0.0005710721015930176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.934297561645508,20.934297561645508,0.000571083219256252,0.0,0.0,4.50722599029541,2.091047525405884
val,conditioning_real_adv,20722,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.621244430541992,26.621244430541992,5.596080396526369e-16,0.0,0.0,4.891767978668213,2.1459975242614746
val,conditioning_real_adv,20777,1,0.012437522411346436,0.012437522411346436,0.012437522411346436,0.012437522411346436,0.012437522411346436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.424514770507812,10.424514770507812,0.012437550351023674,0.0,0.0,4.781982421875,2.11561918258667
val,conditioning_real_adv,20975,1,2.980232238769531e-07,2.980232238769531e-07,2.980232238769531e-07,2.980232238769531e-07,2.980232238769531e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31899070739746,26.31899070739746,3.007600071214256e-07,0.0,0.0,6.004751205444336,2.508606433868408
val,conditioning_real_adv,21254,1,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.272727966308594,30.272727966308594,4.46138876952773e-08,0.0,0.0,5.271262168884277,2.365863800048828
val,conditioning_real_adv,21312,1,6.794929504394531e-05,6.794929504394531e-05,6.794929504394531e-05,6.794929504394531e-05,6.794929504394531e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85759162902832,24.85759162902832,6.793404463678598e-05,0.0,0.0,4.206084251403809,1.9951106309890747
val,conditioning_real_adv,21361,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37.08742141723633,37.08742141723633,9.471461809296144e-11,0.0,1.5,4.353648662567139,2.0215342044830322
val,conditioning_real_adv,21639,1,2.4616718292236328e-05,2.4616718292236328e-05,2.4616718292236328e-05,2.4616718292236328e-05,2.4616718292236328e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.409738540649414,26.409738540649414,2.46319395955652e-05,0.0,0.0,10.713235855102539,3.089555025100708
val,conditioning_real_adv,21793,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.37730598449707,29.37730598449707,6.6642425085305934e-12,0.0,0.0,4.199470043182373,1.971458911895752
val,conditioning_real_adv,21807,1,0.025442004203796387,0.025442004203796387,0.025442004203796387,0.025442004203796387,0.025442004203796387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.107100009918213,7.107100009918213,0.025442015379667282,0.0,0.0,4.510157108306885,2.074972629547119
val,conditioning_real_adv,21832,1,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.728965759277344,32.728965759277344,4.689567401072736e-09,0.0,0.5,4.414054870605469,2.0308501720428467
val,conditioning_real_adv,21915,1,0.0004436969757080078,0.0004436969757080078,0.0004436969757080078,0.0004436969757080078,0.0004436969757080078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.435775756835938,21.435775756835938,0.0004437225579749793,0.0,0.0,4.4200639724731445,2.085020065307617
val,conditioning_real_adv,21972,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.75833511352539,32.75833511352539,8.108227422809478e-10,0.0,1.5,5.282049179077148,2.358854055404663
val,conditioning_real_adv,22014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.789936065673828,27.789936065673828,3.510840181536511e-15,0.0,0.0,4.545581817626953,2.078531503677368
val,conditioning_real_adv,22433,1,2.8014183044433594e-06,2.8014183044433594e-06,2.8014183044433594e-06,2.8014183044433594e-06,2.8014183044433594e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.229711532592773,22.229711532592773,2.829038066920475e-06,0.0,0.0,4.78439474105835,2.146657705307007
val,conditioning_real_adv,22956,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.978824615478516,34.978824615478516,9.540544354535996e-09,0.0,0.0,4.706462860107422,2.127049207687378
val,conditioning_real_adv,23083,1,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.894672393798828,28.894672393798828,1.1894279339230707e-08,0.0,0.5,4.721530914306641,2.138829469680786
val,conditioning_real_adv,23186,1,0.013731956481933594,0.013731956481933594,0.013731956481933594,0.013731956481933594,0.013731956481933594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.207991600036621,14.207991600036621,0.013731948100030422,0.0,0.0,4.499364852905273,2.1018645763397217
val,conditioning_real_adv,23406,1,4.708766937255859e-06,4.708766937255859e-06,4.708766937255859e-06,4.708766937255859e-06,4.708766937255859e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.026954650878906,26.026954650878906,4.706906111096032e-06,0.0,0.0,4.599360942840576,2.0548057556152344
val,conditioning_real_adv,23420,1,0.00014591217041015625,0.00014591217041015625,0.00014591217041015625,0.00014591217041015625,0.00014591217041015625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.356369018554688,23.356369018554688,0.00014593545347452164,0.0,0.0,0.8703417181968689,0.8505753874778748
val,conditioning_real_adv,23465,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.798585891723633,24.798585891723633,3.29128653220323e-08,0.0,1.5,5.281139373779297,2.357421875
val,conditioning_real_adv,23498,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.327606201171875,28.327606201171875,5.050725349065033e-07,0.0,1.5,4.878726959228516,2.1848304271698
val,conditioning_real_adv,23540,1,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.216304779052734,39.216304779052734,6.970041210863087e-11,0.0,0.5,4.904750823974609,2.178823471069336
val,conditioning_real_adv,24257,1,2.4437904357910156e-06,2.4437904357910156e-06,2.4437904357910156e-06,2.4437904357910156e-06,2.4437904357910156e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.86327362060547,24.86327362060547,2.4735643364692805e-06,0.0,0.0,1.8357839584350586,0.8523262739181519
val,conditioning_real_adv,24383,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.867116928100586,22.867116928100586,1.9178765242600093e-08,0.0,0.0,4.799576282501221,2.0994935035705566
val,conditioning_real_adv,24815,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,40.630653381347656,40.630653381347656,2.8703391660028776e-12,0.0,1.5,4.778687000274658,2.1203858852386475
val,conditioning_real_adv,25224,1,-0.4999999403953552,-0.4999999403953552,-0.4999999403953552,-0.4999999403953552,-0.4999999403953552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.120832443237305,30.120832443237305,6.884512515625829e-08,0.0,0.5,4.657472133636475,2.103464126586914
val,conditioning_real_adv,25247,1,1.1324882507324219e-06,1.1324882507324219e-06,1.1324882507324219e-06,1.1324882507324219e-06,1.1324882507324219e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.219355583190918,11.219355583190918,1.1200077096873429e-06,0.0,0.0,4.683654308319092,2.095324754714966
val,conditioning_real_adv,25429,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.200851440429688,29.200851440429688,1.4420545486892866e-11,0.0,0.0,5.283755779266357,2.359067440032959
