split,policy,pool_idx,sample_id,reward,r_ttc,r_approach,r_risk,criticality,constraint,c_lane,c_trivial,ego_collision,ego_fault_collision,init_invalid,goal_offlane_frac,controlled_parking_frac,ego_min_ttc,ego_adv_min_dist,ego_adv_init_dist,ego_adv_min_dist_warmup,adv_type,adv_x,adv_y,adv_speed,adv_length,adv_width,adv_goal_dist,adv_dist_to_ego,adv_in_fov,adv_small_vehicle
train,base,9631,2,1.0,0.9666666388511658,0.2521902620792389,0.975072979927063,1.2750730514526367,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,6.745579719543457,9.227981567382812,6.745579719543457,0,-6.962488174438477,6.112457275390625,7.736990451812744,4.601794719696045,2.0803112983703613,8.273694038391113,9.227981567382812,True,False
val,base,30598,7,1.0,0.9666666388511658,0.21593710780143738,0.9738645553588867,1.2090646028518677,0.11458821594715118,0.11458821594715118,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,8.579004287719727,27.557268142700195,8.579004287719727,0,-6.004518508911133,26.903339385986328,5.153039455413818,8.11582088470459,3.009105682373047,11.998510360717773,27.557268142700195,True,False
train,base,23186,1,1.0,0.9666666388511658,0.20200935006141663,0.9734002947807312,1.2734003067016602,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,2.4743199348449707,3.3032710552215576,2.4743199348449707,0,-3.2992782592773438,0.5968818664550781,2.7867863178253174,4.442019462585449,2.0475785732269287,7.2505364418029785,3.3032712936401367,True,False
val,base,8836,6,1.0,0.9333333373069763,0.5993936657905579,0.973292887210846,1.273292899131775,0.06319756805896759,0.06319756805896759,0.0,1.0,1.0,0.0,0.0,0.0,0.20000000298023224,5.19412088394165,25.367006301879883,5.19412088394165,0,17.50545883178711,18.274581909179688,0.5611435770988464,4.657347202301025,2.0891191959381104,19.811582565307617,25.367006301879883,True,False
train,base,10613,6,1.0,0.9333333373069763,0.5844189524650574,0.9722945690155029,1.272294521331787,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20000000298023224,5.318117141723633,22.0846004486084,5.318117141723633,0,3.1864585876464844,-21.851961135864258,12.193865776062012,4.647801876068115,2.0994913578033447,53.0557861328125,22.0846004486084,True,False
train,base,14620,5,1.0,0.9333333373069763,0.5486929416656494,0.9699128866195679,1.2699129581451416,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20000000298023224,5.609216213226318,22.086870193481445,5.609216213226318,0,-20.88274383544922,7.344367980957031,5.003252029418945,5.905470371246338,2.4627411365509033,52.78633499145508,22.086870193481445,True,False
train,base,29162,3,1.0,0.9666666388511658,0.09262114018201828,0.9697540402412415,1.2697540521621704,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,5.79070520401001,6.2472920417785645,5.79070520401001,0,-6.285928726196289,0.12257766723632812,20.160154342651367,4.623264789581299,2.1146392822265625,25.755117416381836,6.2472920417785645,True,False
train,base,25224,7,1.0,0.9666666388511658,0.04493870213627815,0.9681646227836609,1.2681646347045898,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,8.107413291931152,8.548723220825195,8.107413291931152,0,-3.5317344665527344,7.784969329833984,14.50031852722168,11.183026313781738,3.1767940521240234,14.191367149353027,8.548724174499512,True,False
train,base,34167,5,1.0,0.9333333373069763,0.5211558938026428,0.9680770635604858,1.2680771350860596,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20000000298023224,5.8306450843811035,21.231014251708984,5.8306450843811035,0,-3.595600128173828,21.00420379638672,9.49384593963623,0.8842453360557556,0.8529916405677795,10.1754150390625,21.231014251708984,True,True
train,base,35672,0,1.0,0.9333333373069763,0.5112833976745605,0.967418909072876,1.2674188613891602,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20000000298023224,5.909578323364258,18.199066162109375,5.909578323364258,0,0.24838638305664062,18.193382263183594,8.025729179382324,0.949284017086029,0.850925862789154,13.296372413635254,18.199066162109375,True,True
train,base,2580,6,1.0,0.8666666746139526,0.7293155193328857,0.9639087319374084,1.2639087438583374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4000000059604645,4.017612934112549,17.42697525024414,4.017612934112549,0,-16.581663131713867,5.460605621337891,8.728394508361816,4.866002082824707,2.144247055053711,48.37271499633789,17.42697525024414,True,False
train,base,32286,3,1.0,0.6666666269302368,0.8552575707435608,0.9517525434494019,1.2517526149749756,0.01758127473294735,0.01758127473294735,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.4471065998077393,22.26564598083496,2.4471065998077393,0,2.3722915649414062,22.124778747558594,0.21853381395339966,1.836628794670105,0.8142135143280029,4.339595794677734,22.26564598083496,True,True
val,base,32065,2,1.0,0.9333333373069763,0.1745288074016571,0.944968581199646,1.2449686527252197,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20000000298023224,4.3583197593688965,5.266800403594971,4.3583197593688965,0,-4.33465576171875,3.0152664184570312,8.392435073852539,5.055028915405273,2.2382395267486572,27.972551345825195,5.266800403594971,True,False
train,base,34699,2,1.0,0.8333333134651184,0.6016412377357483,0.9336068630218506,1.2336068153381348,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,5.1753830909729,28.512842178344727,5.1753830909729,0,-24.814062118530273,14.112079620361328,0.6242050528526306,5.298001289367676,2.365448474884033,18.55356216430664,28.512842178344727,True,False
val,base,15433,7,1.0,0.6333333253860474,0.7491346597671509,0.90801602602005,1.208016037940979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.100000023841858,3.8118488788604736,16.716033935546875,3.8118488788604736,0,-8.777864456176758,14.209022521972656,5.2227654457092285,5.280553817749023,2.356555938720703,40.083396911621094,16.716033935546875,True,False
val,base,23186,0,1.0,0.8999999761581421,0.04432489722967148,0.904432475566864,1.204432487487793,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.30000001192092896,5.468432903289795,5.468432903289795,5.841266632080078,0,-3.2321720123291016,4.421688079833984,8.164541244506836,4.757882118225098,2.1114320755004883,22.84807777404785,5.468432903289795,True,False
val,base,21972,7,1.0,0.0,0.8076249957084656,0.8076249957084656,1.1076250076293945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3.129861831665039,14.558199882507324,3.129861831665039,0,-2.1588001251220703,-14.422500610351562,12.063234329223633,4.978868007659912,2.215601921081543,34.27908706665039,14.558199882507324,True,False
val,base,37234,3,0.9951944947242737,0.9666666388511658,0.8558354377746582,0.9951944947242737,0.9951944947242737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,2.4377543926239014,26.83045196533203,2.4377543926239014,0,-2.2384300231933594,26.733612060546875,3.8914475440979004,0.9640750288963318,0.8822129964828491,25.077383041381836,26.83045196533203,True,True
val,base,16417,4,0.9921346306800842,0.9666666388511658,0.764039158821106,0.9921346306800842,0.9921346306800842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,3.6500935554504395,31.610248565673828,3.6500935554504395,0,3.3067283630371094,-31.445148468017578,19.29340171813965,5.278979778289795,2.356872797012329,60.447303771972656,31.610246658325195,True,False
val,base,15637,7,0.991814136505127,0.9666666388511658,0.7544240951538086,0.991814136505127,0.991814136505127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,3.755302906036377,23.98650550842285,3.755302906036377,0,-3.839397430419922,23.67664337158203,15.857388496398926,4.2028350830078125,1.9770252704620361,7.837719440460205,23.98650550842285,True,False
